Outcode,Incode,LDZ,Exit Zone,LPG Indicator
BA1,5HZ,SW,SW2,
BA1,5JA,SW,SW2,
BA1,5JB,SW,SW2,
BA1,5JD,SW,SW2,
BA1,5JE,SW,SW2,
BA1,5JF,SW,SW2,
BA1,5JG,SW,SW2,
BA1,5JH,SW,SW2,
BA1,5JJ,SW,SW2,
BA1,5JL,SW,SW2,
BA1,5JN,SW,SW2,
BA1,5JQ,SW,SW2,
BA1,5JR,SW,SW2,
BA1,5JS,SW,SW2,
BA1,5JT,SW,SW2,
BA1,5JU,SW,SW2,
BA1,5JX,SW,SW2,
BA1,5JY,SW,SW2,
BA1,5JZ,SW,SW2,
BA1,5LB,SW,SW2,
BA1,5LD,SW,SW2,
BA1,5LH,SW,SW2,
BA1,5LJ,SW,SW2,
BA1,5LN,SW,SW2,
BA1,5LP,SW,SW2,
BA1,5LR,SW,SW2,
BA1,5LS,SW,SW2,
BA1,5LT,SW,SW2,
BA1,5LW,SW,SW2,
BA1,5LX,SW,SW2,
BA1,5LY,SW,SW2,
BA1,5LZ,SW,SW2,
BA1,5NA,SW,SW2,
BA1,5NB,SW,SW2,
BA1,5ND,SW,SW2,
BA1,5NE,SW,SW2,
BA1,5NF,SW,SW2,
BA1,5NG,SW,SW2,
BA1,5NH,SW,SW2,
BA1,5NJ,SW,SW2,
BA1,5NL,SW,SW2,
BA1,5NN,SW,SW2,
BA1,5NP,SW,SW2,
BA1,5NR,SW,SW2,
BA1,5NS,SW,SW2,
BA1,5NU,SW,SW2,
BA1,5NW,SW,SW2,
BA1,5NX,SW,SW2,
BA1,5NY,SW,SW2,
BA1,5NZ,SW,SW2,
BA1,5PB,SW,SW2,
BA1,5PD,SW,SW2,
BA1,5PE,SW,SW2,
BA1,5PF,SW,SW2,
BA1,5PH,SW,SW2,
BA1,5PJ,SW,SW2,
BA1,5PL,SW,SW2,
BA1,5PN,SW,SW2,
BA1,5PP,SW,SW2,
BA1,5PQ,SW,SW2,
BA1,5PR,SW,SW2,
BA1,5PS,SW,SW2,
BA1,5PT,SW,SW2,
BA1,5PU,SW,SW2,
BA1,5PW,SW,SW2,
BA1,5PY,SW,SW2,
BA1,5PZ,SW,SW2,
BA1,5QA,SW,SW2,
BA1,5QB,SW,SW2,
BA1,5QE,SW,SW2,
BA1,5QF,SW,SW2,
BA1,5QH,SW,SW2,
BA1,5QJ,SW,SW2,
BA1,5QP,SW,SW2,
BA1,5QQ,SW,SW2,
BA1,5QR,SW,SW2,
BA1,5QS,SW,SW2,
BA1,5QT,SW,SW2,
BA1,5QW,SW,SW2,
BA1,5RA,SW,SW2,
BA1,5RB,SW,SW2,
BA1,5RD,SW,SW2,
BA1,5RE,SW,SW2,
BA1,5RF,SW,SW2,
BA1,5RG,SW,SW2,
BA1,5RH,SW,SW2,
BA1,5RP,SW,SW2,
BA1,5RQ,SW,SW2,
BA1,5RR,SW,SW2,
BA1,5RS,SW,SW2,
BA1,5RT,SW,SW2,
BA1,5RU,SW,SW2,
BA1,5RX,SW,SW2,
BA1,5RY,SW,SW2,
BA1,5SB,SW,SW2,
BA1,5SD,SW,SW2,
BA1,5SE,SW,SW2,
BA1,5SF,SW,SW2,
BA1,5SG,SW,SW2,
BA1,5SH,SW,SW2,
BA1,5SJ,SW,SW2,
BA1,5SL,SW,SW2,
BA1,5SN,SW,SW2,
BA1,5SP,SW,SW2,
BA1,5SQ,SW,SW2,
BA1,5ST,SW,SW2,
BA1,5SU,SW,SW2,
BA1,5SW,SW,SW2,
BA1,5SX,SW,SW2,
BA1,5SY,SW,SW2,
BA1,5SZ,SW,SW2,
BA1,5TA,SW,SW2,
BA1,5TB,SW,SW2,
BA1,5TD,SW,SW2,
BA1,5TE,SW,SW2,
BA1,5TG,SW,SW2,
BA1,5TH,SW,SW2,
BA1,5TJ,SW,SW2,
BA1,5TL,SW,SW2,
BA1,5TN,SW,SW2,
BA1,5TP,SW,SW2,
BA1,5TQ,SW,SW2,
BA1,5TR,SW,SW2,
BA1,5TT,SW,SW2,
BA1,5TU,SW,SW2,
BA1,5TW,SW,SW2,
BA1,5UG,SW,SW2,
BA1,5VV,SW,SW2,
BA1,6AA,SW,SW2,
BA1,6AB,SW,SW2,
BA1,6AD,SW,SW2,
BA1,6AE,SW,SW2,
BA1,6AF,SW,SW2,
BA1,6AG,SW,SW2,
BA1,6AL,SW,SW2,
BA1,6AN,SW,SW2,
BA1,6AP,SW,SW2,
BA1,6AR,SW,SW2,
BA1,6AS,SW,SW2,
BA1,6AT,SW,SW2,
BA1,6AU,SW,SW2,
BA1,6AW,SW,SW2,
BA1,6AX,SW,SW2,
BA1,6AZ,SW,SW2,
BA1,6BA,SW,SW2,
BA1,6BB,SW,SW2,
BA1,6BD,SW,SW2,
BA1,6BE,SW,SW2,
BA1,6BG,SW,SW2,
BA1,6BJ,SW,SW2,
BA1,6BL,SW,SW2,
BA1,6BN,SW,SW2,
BA1,6BP,SW,SW2,
BA1,6BQ,SW,SW2,
BA1,6BR,SW,SW2,
BA1,6BS,SW,SW2,
BA1,6BT,SW,SW2,
BA1,6BW,SW,SW2,
BA1,6DA,SW,SW2,
BA1,6DD,SW,SW2,
BA1,6DE,SW,SW2,
BA1,6DF,SW,SW2,
BA1,6DG,SW,SW2,
BA1,6DH,SW,SW2,
BA1,6DJ,SW,SW2,
BA1,6DL,SW,SW2,
BA1,6DN,SW,SW2,
BA1,6DP,SW,SW2,
BA1,6DQ,SW,SW2,
BA1,6DR,SW,SW2,
BA1,6DS,SW,SW2,
BA1,6DT,SW,SW2,
BA1,6DU,SW,SW2,
BA1,6DW,SW,SW2,
BA1,6DX,SW,SW2,
BA1,6DY,SW,SW2,
BA1,6DZ,SW,SW2,
BA1,6EA,SW,SW2,
BA1,6EB,SW,SW2,
BA1,6EF,SW,SW2,
BA1,6EG,SW,SW2,
BA1,6EH,SW,SW2,
BA1,6EJ,SW,SW2,
BA1,6EL,SW,SW2,
BA1,6EN,SW,SW2,
BA1,6EP,SW,SW2,
BA1,6EQ,SW,SW2,
BA1,6ER,SW,SW2,
BA1,6ES,SW,SW2,
BA1,6ET,SW,SW2,
BA1,6EU,SW,SW2,
BA1,6EW,SW,SW2,
BA1,6EX,SW,SW2,
BA1,6EY,SW,SW2,
BA1,6EZ,SW,SW2,
BA1,6FA,SW,SW2,
BA1,6FD,SW,SW2,
BA1,6FW,SW,SW2,
BA1,6HA,SW,SW2,
BA1,6HB,SW,SW2,
BA1,6HD,SW,SW2,
BA1,6HE,SW,SW2,
BA1,6HG,SW,SW2,
BA1,6HH,SW,SW2,
BA1,6HJ,SW,SW2,
BA1,6HL,SW,SW2,
BA1,6HN,SW,SW2,
BA1,6HP,SW,SW2,
BA1,6HQ,SW,SW2,
BA1,6HR,SW,SW2,
BA1,6HS,SW,SW2,
BA1,6HT,SW,SW2,
BA1,6HU,SW,SW2,
BA1,6HW,SW,SW2,
BA1,6HX,SW,SW2,
BA1,6HY,SW,SW2,
BA1,6HZ,SW,SW2,
BA1,6JA,SW,SW2,
BA1,6JB,SW,SW2,
BA1,6JD,SW,SW2,
BA1,6JE,SW,SW2,
BA1,6JF,SW,SW2,
BA1,6JG,SW,SW2,
BA1,6JH,SW,SW2,
BA1,6JJ,SW,SW2,
BA1,6JL,SW,SW2,
BA1,6JN,SW,SW2,
BA1,6JP,SW,SW2,
BA1,6JQ,SW,SW2,
BA1,6JR,SW,SW2,
BA1,6JS,SW,SW2,
BA1,6JT,SW,SW2,
BA1,6JW,SW,SW2,
BA1,6JX,SW,SW2,
BA1,6JY,SW,SW2,
BA1,6JZ,SW,SW2,
BA1,6LA,SW,SW2,
BA1,6LB,SW,SW2,
BA1,6LD,SW,SW2,
BA1,6LH,SW,SW2,
BA1,6LJ,SW,SW2,
BA1,6LL,SW,SW2,
BA1,6LN,SW,SW2,
BA1,6LP,SW,SW2,
BA1,6LR,SW,SW2,
BA1,6LS,SW,SW2,
BA1,6LU,SW,SW2,
BA1,6LX,SW,SW2,
BA1,6LY,SW,SW2,
BA1,6LZ,SW,SW2,
BA1,6NA,SW,SW2,
BA1,6NB,SW,SW2,
BA1,6ND,SW,SW2,
BA1,6NE,SW,SW2,
BA1,6NF,SW,SW2,
BA1,6NG,SW,SW2,
BA1,6NH,SW,SW2,
BA1,6NJ,SW,SW2,
BA1,6NL,SW,SW2,
BA1,6NN,SW,SW2,
BA1,6NP,SW,SW2,
BA1,6NQ,SW,SW2,
BA1,6NR,SW,SW2,
BA1,6NS,SW,SW2,
BA1,6NT,SW,SW2,
BA1,6NU,SW,SW2,
BA1,6NW,SW,SW2,
BA1,6NX,SW,SW2,
BA1,6NY,SW,SW2,
BA1,6NZ,SW,SW2,
BA1,6PA,SW,SW2,
BA1,6PB,SW,SW2,
BA1,6PD,SW,SW2,
BA1,6PE,SW,SW2,
BA1,6PJ,SW,SW2,
BA1,6PL,SW,SW2,
BA1,6PP,SW,SW2,
BA1,6PQ,SW,SW2,
BA1,6PR,SW,SW2,
BA1,6PS,SW,SW2,
BA1,6PT,SW,SW2,
BA1,6PY,SW,SW2,
BA1,6PZ,SW,SW2,
BA1,6QA,SW,SW2,
BA1,6QB,SW,SW2,
BA1,6QD,SW,SW2,
BA1,6QE,SW,SW2,
BA1,6QF,SW,SW2,
BA1,6QG,SW,SW2,
BA1,6QH,SW,SW2,
BA1,6QJ,SW,SW2,
BA1,6QL,SW,SW2,
BA1,6QN,SW,SW2,
BA1,6QP,SW,SW2,
BA1,6QQ,SW,SW2,
BA1,6QR,SW,SW2,
BA1,6QS,SW,SW2,
BA1,6QT,SW,SW2,
BA1,6QU,SW,SW2,
BA1,6QW,SW,SW2,
BA1,6QX,SW,SW2,
BA1,6QY,SW,SW2,
BA1,6QZ,SW,SW2,
BA1,6RA,SW,SW2,
BA1,6RD,SW,SW2,
BA1,6RE,SW,SW2,
BA1,6RJ,SW,SW2,
BA1,6RL,SW,SW2,
BA1,6RN,SW,SW2,
BA1,6RP,SW,SW2,
BA1,6RR,SW,SW2,
BA1,6RS,SW,SW2,
BA1,6RT,SW,SW2,
BA1,6RU,SW,SW2,
BA1,6RW,SW,SW2,
BA1,6RX,SW,SW2,
BA1,6RY,SW,SW2,
BA1,6RZ,SW,SW2,
BA1,6SA,SW,SW2,
BA1,6SD,SW,SW2,
BA1,6SE,SW,SW2,
BA1,6SF,SW,SW2,
BA1,6SG,SW,SW2,
BA1,6SH,SW,SW2,
BA1,6SJ,SW,SW2,
BA1,6SL,SW,SW2,
BA1,6SP,SW,SW2,
BA1,6SQ,SW,SW2,
BA1,6SR,SW,SW2,
BA1,6SS,SW,SW2,
BA1,6ST,SW,SW2,
BA1,6SW,SW,SW2,
BA1,6SX,SW,SW2,
BA1,6SY,SW,SW2,
BA1,6SZ,SW,SW2,
BA1,6TA,SW,SW2,
BA1,6TB,SW,SW2,
BA1,6TD,SW,SW2,
BA1,6TE,SW,SW2,
BA1,6TF,SW,SW2,
BA1,6TG,SW,SW2,
BA1,6TH,SW,SW2,
BA1,6TL,SW,SW2,
BA1,6TP,SW,SW2,
BA1,6TQ,SW,SW2,
BA1,7AA,SW,SW2,
BA1,7AB,SW,SW2,
BA1,7AH,SW,SW2,
BA1,7AJ,SW,SW2,
BA1,7AL,SW,SW2,
BA1,7AN,SW,SW2,
BA1,7AP,SW,SW2,
BA1,7AR,SW,SW2,
BA1,7AS,SW,SW2,
BA1,7AU,SW,SW2,
BA1,7AW,SW,SW2,
BA1,7AX,SW,SW2,
BA1,7AY,SW,SW2,
BA1,7AZ,SW,SW2,
BA1,7BA,SW,SW2,
BA1,7BB,SW,SW2,
BA1,7BH,SW,SW2,
BA1,7BJ,SW,SW2,
BA1,7BL,SW,SW2,
BA1,7BN,SW,SW2,
BA1,7BQ,SW,SW2,
BA1,7BS,SW,SW2,
BA1,7BT,SW,SW2,
BA1,7BW,SW,SW2,
BA1,7DA,SW,SW2,
BA1,7DB,SW,SW2,
BA1,7DD,SW,SW2,
BA1,7DE,SW,SW2,
BA1,7DG,SW,SW2,
BA1,7DP,SW,SW2,
BA1,7DQ,SW,SW2,
BA1,7DR,SW,SW2,
BA1,7DW,SW,SW2,
BA1,7DY,SW,SW2,
BA1,7DZ,SW,SW2,
BA1,7ED,SW,SW2,
BA1,7EE,SW,SW2,
BA1,7EF,SW,SW2,
BA1,7EG,SW,SW2,
BA1,7EH,SW,SW2,
BA1,7EJ,SW,SW2,
BA1,7EL,SW,SW2,
BA1,7EN,SW,SW2,
BA1,7EP,SW,SW2,
BA1,7EQ,SW,SW2,
BA1,7ER,SW,SW2,
BA1,7ES,SW,SW2,
BA1,7EZ,SW,SW2,
BA1,7HA,SW,SW2,
BA1,7HB,SW,SW2,
BA1,7HE,SW,SW2,
BA1,7HF,SW,SW2,
BA1,7HH,SW,SW2,
BA1,7HJ,SW,SW2,
BA1,7HL,SW,SW2,
BA1,7HP,SW,SW2,
BA1,7HS,SW,SW2,
BA1,7HW,SW,SW2,
BA1,7HY,SW,SW2,
BA1,7HZ,SW,SW2,
BA1,7JB,SW,SW2,
BA1,7JD,SW,SW2,
BA1,7JE,SW,SW2,
BA1,7JF,SW,SW2,
BA1,7JH,SW,SW2,
BA1,7JJ,SW,SW2,
BA1,7JN,SW,SW2,
BA1,7JS,SW,SW2,
BA1,7JT,SW,SW2,
BA1,7JU,SW,SW2,
BA1,7JW,SW,SW2,
BA1,7JY,SW,SW2,
BA1,7JZ,SW,SW2,
BA1,7LA,SW,SW2,
BA1,7LG,SW,SW2,
BA1,7LP,SW,SW2,
BA1,7LQ,SW,SW2,
BA1,7LR,SW,SW2,
BA1,7NA,SW,SW2,
BA1,7NB,SW,SW2,
BA1,7ND,SW,SW2,
BA1,7NE,SW,SW2,
BA1,7NG,SW,SW2,
BA1,7NH,SW,SW2,
BA1,7NJ,SW,SW2,
BA1,7NL,SW,SW2,
BA1,7NN,SW,SW2,
BA1,7NP,SW,SW2,
BA1,7NQ,SW,SW2,
BA1,7NR,SW,SW2,
BA1,7NS,SW,SW2,
BA1,7NU,SW,SW2,
BA1,7NW,SW,SW2,
BA1,7NX,SW,SW2,
BA1,7NY,SW,SW2,
BA1,7NZ,SW,SW2,
BA1,7PA,SW,SW2,
BA1,7PB,SW,SW2,
BA1,7PD,SW,SW2,
BA1,7PH,SW,SW2,
BA1,7PJ,SW,SW2,
BA1,7PL,SW,SW2,
BA1,7PN,SW,SW2,
BA1,7PP,SW,SW2,
BA1,7PR,SW,SW2,
BA1,7PS,SW,SW2,
BA1,7PT,SW,SW2,
BA1,7PU,SW,SW2,
BA1,7PW,SW,SW2,
BA1,7PX,SW,SW2,
BA1,7PY,SW,SW2,
BA1,7PZ,SW,SW2,
BA1,7QD,SW,SW2,
BA1,7QE,SW,SW2,
BA1,7QF,SW,SW2,
BA1,7QG,SW,SW2,
BA1,7QH,SW,SW2,
BA1,7QQ,SW,SW2,
BA1,7QU,SW,SW2,
BA1,7QZ,SW,SW2,
BA1,7RA,SW,SW2,
BA1,7RB,SW,SW2,
BA1,7RD,SW,SW2,
BA1,7RE,SW,SW2,
BA1,7RF,SW,SW2,
BA1,7RH,SW,SW2,
BA1,7RJ,SW,SW2,
BA1,7RL,SW,SW2,
BA1,7RN,SW,SW2,
BA1,7RP,SW,SW2,
BA1,7RR,SW,SW2,
BA1,7RS,SW,SW2,
BA1,7RT,SW,SW2,
BA1,7RU,SW,SW2,
BA1,7RW,SW,SW2,
BA1,7RX,SW,SW2,
BA1,7RY,SW,SW2,
BA1,7RZ,SW,SW2,
BA1,7SA,SW,SW2,
BA1,7SB,SW,SW2,
BA1,7SD,SW,SW2,
BA1,7SE,SW,SW2,
BA1,7SL,SW,SW2,
BA1,7SN,SW,SW2,
BA1,7SP,SW,SW2,
BA1,7SU,SW,SW2,
BA1,7SW,SW,SW2,
BA1,7SX,SW,SW2,
BA1,7SY,SW,SW2,
BA1,7SZ,SW,SW2,
BA1,7TE,SW,SW2,
BA1,7TF,SW,SW2,
BA1,7TG,SW,SW2,
BA1,7TH,SW,SW2,
BA1,7TJ,SW,SW2,
BA1,7TL,SW,SW2,
BA1,7TN,SW,SW2,
BA1,7TP,SW,SW2,
BA1,7TQ,SW,SW2,
BA1,7TR,SW,SW2,
BA1,7TS,SW,SW2,
BA1,7TT,SW,SW2,
BA1,7TU,SW,SW2,
BA1,7TW,SW,SW2,
BA1,7TX,SW,SW2,
BA1,7TY,SW,SW2,
BA1,7TZ,SW,SW2,
BA1,7UA,SW,SW2,
BA1,7UB,SW,SW2,
BA1,7UD,SW,SW2,
BA1,7UE,SW,SW2,
BA1,7VV,SW,SW2,
BA1,8BE,SW,SW2,
BA1,8BG,SW,SW2,
BA1,8BH,SW,SW2,
BA1,8BJ,SW,SW2,
BA1,8BQ,SW,SW2,
BA1,8BR,SW,SW2,
BA1,8BS,SW,SW2,
BA1,8BT,SW,SW2,
BA1,8BU,SW,SW2,
BA1,8BX,SW,SW2,
BA1,8DB,SW,SW2,
BA1,8DD,SW,SW2,
BA1,8DE,SW,SW2,
BA1,8DJ,SW,SW2,
BA1,8DL,SW,SW2,
BA1,8DQ,SW,SW2,
BA1,8DS,SW,SW2,
BA1,8EA,SW,SW2,
BA1,8EB,SW,SW2,
BA1,8ED,SW,SW2,
BA1,8EG,SW,SW2,
BA1,8EN,SW,SW2,
BA1,8ER,SW,SW2,
BA1,8ES,SW,SW2,
BA1,8ET,SW,SW2,
BA1,8EW,SW,SW2,
BA1,9AB,SW,SW2,
BA1,9AD,SW,SW2,
BA1,9AE,SW,SW2,
BA1,9AF,SW,SW2,
BA1,9AG,SW,SW2,
BA1,9AH,SW,SW2,
BA1,9AN,SW,SW2,
BA1,9AQ,SW,SW2,
BA1,9BB,SW,SW2,
BA1,9BE,SW,SW2,
BA1,3DE,SW,SW2,
BA1,1EU,SW,SW2,
BA1,2LL,SW,SW2,
BA10,0AA,SW,SW2,
BA10,0AB,SW,SW2,
BA10,0AE,SW,SW2,
BA10,0AH,SW,SW2,
BA10,0AJ,SW,SW2,
BA10,0AL,SW,SW2,
BA10,0AN,SW,SW2,
BA10,0AP,SW,SW2,
BA10,0AR,SW,SW2,
BA10,0AS,SW,SW2,
BA10,0AT,SW,SW2,
BA10,0AW,SW,SW2,
BA10,0AY,SW,SW2,
BA10,0AZ,SW,SW2,
BA10,0BA,SW,SW2,
BA10,0BB,SW,SW2,
BA10,0BE,SW,SW2,
BA10,0BG,SW,SW2,
BA10,0BH,SW,SW2,
BA10,0BJ,SW,SW2,
BA10,0BQ,SW,SW2,
BA10,0BR,SW,SW2,
BA10,0BS,SW,SW2,
BA10,0BT,SW,SW2,
BA10,0BU,SW,SW2,
BA10,0BX,SW,SW2,
BA10,0BY,SW,SW2,
BA10,0BZ,SW,SW2,
BA10,0DA,SW,SW2,
BA10,0DD,SW,SW2,
BA10,0DE,SW,SW2,
BA10,0DF,SW,SW2,
BA10,0DG,SW,SW2,
BA10,0DH,SW,SW2,
BA10,0DJ,SW,SW2,
BA10,0DL,SW,SW2,
BA10,0DN,SW,SW2,
BA10,0DP,SW,SW2,
BA10,0DQ,SW,SW2,
BA10,0DS,SW,SW2,
BA10,0DT,SW,SW2,
BA10,0DU,SW,SW2,
BA10,0DW,SW,SW2,
BA10,0DX,SW,SW2,
BA10,0DY,SW,SW2,
BA10,0DZ,SW,SW2,
BA10,0EA,SW,SW2,
BA10,0EB,SW,SW2,
BA10,0ED,SW,SW2,
BA10,0EE,SW,SW2,
BA10,0EF,SW,SW2,
BA10,0EG,SW,SW2,
BA10,0EH,SW,SW2,
BA10,0EJ,SW,SW2,
BA10,0EL,SW,SW2,
BA10,0EN,SW,SW2,
BA10,0EP,SW,SW2,
BA10,0EQ,SW,SW2,
BA10,0ER,SW,SW2,
BA10,0ES,SW,SW2,
BA10,0ET,SW,SW2,
BA10,0EU,SW,SW2,
BA10,0EW,SW,SW2,
BA10,0EY,SW,SW2,
BA10,0HA,SW,SW2,
BA10,0HB,SW,SW2,
BA10,0HD,SW,SW2,
BA10,0HE,SW,SW2,
BA10,0HF,SW,SW2,
BA10,0HG,SW,SW2,
BA10,0HH,SW,SW2,
BA10,0HJ,SW,SW2,
BA10,0HL,SW,SW2,
BA10,0HN,SW,SW2,
BA10,0HP,SW,SW2,
BA10,0HQ,SW,SW2,
BA10,0HR,SW,SW2,
BA10,0HS,SW,SW2,
BA10,0HT,SW,SW2,
BA10,0HU,SW,SW2,
BA10,0HW,SW,SW2,
BA10,0HX,SW,SW2,
BA10,0HY,SW,SW2,
BA10,0HZ,SW,SW2,
BA10,0JA,SW,SW2,
BA10,0JB,SW,SW2,
BA10,0JD,SW,SW2,
BA10,0JU,SW,SW2,
BA10,0LD,SW,SW2,
BA10,0NA,SW,SW2,
BA10,0NB,SW,SW2,
BA10,0ND,SW,SW2,
BA10,0NL,SW,SW2,
BA10,0NN,SW,SW2,
BA10,0NP,SW,SW2,
BA10,0NR,SW,SW2,
BA10,0NT,SW,SW2,
BA10,0NU,SW,SW2,
BA10,0NW,SW,SW2,
BA10,0NX,SW,SW2,
BA10,0NZ,SW,SW2,
BA10,0PD,SW,SW2,
BA10,0PH,SW,SW2,
BA10,0PJ,SW,SW2,
BA10,0PL,SW,SW2,
BA10,0PT,SW,SW2,
BA10,0PU,SW,SW2,
BA10,0QA,SW,SW2,
BA10,0QB,SW,SW2,
BA10,0FB,SW,SW2,
BA11,3FG,SW,SW2,
BA11,4EQ,SW,SW2,
BA11,4FB,SW,SW2,
BA11,1AA,SW,SW2,
BA11,1AB,SW,SW2,
BA11,1AE,SW,SW2,
BA11,1AF,SW,SW2,
BA11,1AG,SW,SW2,
BA11,1AJ,SW,SW2,
BA11,1AN,SW,SW2,
BA11,1AP,SW,SW2,
BA11,1AQ,SW,SW2,
BA11,1AR,SW,SW2,
BA11,1AS,SW,SW2,
BA11,1AT,SW,SW2,
BA11,1AU,SW,SW2,
BA11,1AW,SW,SW2,
BA11,1AX,SW,SW2,
BA11,1AZ,SW,SW2,
BA11,1BB,SW,SW2,
BA11,1BD,SW,SW2,
BA11,1BE,SW,SW2,
BA11,1BG,SW,SW2,
BA11,1BH,SW,SW2,
BA11,1BL,SW,SW2,
BA11,1BN,SW,SW2,
BA11,1BP,SW,SW2,
BA11,1BQ,SW,SW2,
BA11,1BS,SW,SW2,
BA11,1BT,SW,SW2,
BA11,1BU,SW,SW2,
BA11,1BW,SW,SW2,
BA11,1BX,SW,SW2,
BA11,1BY,SW,SW2,
BA11,1BZ,SW,SW2,
BA11,1DA,SW,SW2,
BA11,1DB,SW,SW2,
BA11,1DD,SW,SW2,
BA11,1DE,SW,SW2,
BA11,1DF,SW,SW2,
BA11,1DG,SW,SW2,
BA11,1DH,SW,SW2,
BA11,1DJ,SW,SW2,
BA11,1DN,SW,SW2,
BA11,1DP,SW,SW2,
BA11,1DQ,SW,SW2,
BA11,1DR,SW,SW2,
BA11,1DS,SW,SW2,
BA11,1DT,SW,SW2,
BA11,1DU,SW,SW2,
BA11,1DW,SW,SW2,
BA11,1DZ,SW,SW2,
BA11,1EA,SW,SW2,
BA11,1EB,SW,SW2,
BA11,1EE,SW,SW2,
BA11,1EF,SW,SW2,
BA11,1EG,SW,SW2,
BA11,1EH,SW,SW2,
BA11,1EJ,SW,SW2,
BA11,1EL,SW,SW2,
BA11,1EN,SW,SW2,
BA11,1EP,SW,SW2,
BA11,1EQ,SW,SW2,
BA11,1ER,SW,SW2,
BA11,1ET,SW,SW2,
BA11,1EU,SW,SW2,
BA11,1EW,SW,SW2,
BA11,1EY,SW,SW2,
BA11,1FB,SW,SW2,
BA11,1FD,SW,SW2,
BA11,1FF,SW,SW2,
BA11,1FX,SW,SW2,
BA11,1HB,SW,SW2,
BA11,1HD,SW,SW2,
BA11,1HE,SW,SW2,
BA11,1HF,SW,SW2,
BA11,1HG,SW,SW2,
BA11,1HH,SW,SW2,
BA11,1HJ,SW,SW2,
BA11,1HP,SW,SW2,
BA11,1HR,SW,SW2,
BA11,1HS,SW,SW2,
BA11,1HT,SW,SW2,
BA11,1HU,SW,SW2,
BA11,1HX,SW,SW2,
BA11,1HY,SW,SW2,
BA11,1HZ,SW,SW2,
BA11,1JA,SW,SW2,
BA11,1JD,SW,SW2,
BA11,1JE,SW,SW2,
BA11,1JF,SW,SW2,
BA11,1JH,SW,SW2,
BA11,1JJ,SW,SW2,
BA11,1JL,SW,SW2,
BA11,1JN,SW,SW2,
BA11,1JP,SW,SW2,
BA11,1JQ,SW,SW2,
BA11,1JR,SW,SW2,
BA11,1JS,SW,SW2,
BA11,1JT,SW,SW2,
BA11,1JW,SW,SW2,
BA11,1JX,SW,SW2,
BA11,1JY,SW,SW2,
BA11,1JZ,SW,SW2,
BA11,1LA,SW,SW2,
BA11,1LB,SW,SW2,
BA11,1LD,SW,SW2,
BA11,1LE,SW,SW2,
BA11,1LF,SW,SW2,
BA11,1LG,SW,SW2,
BA11,1LH,SW,SW2,
BA11,1LP,SW,SW2,
BA11,1LR,SW,SW2,
BA11,1LS,SW,SW2,
BA11,1LT,SW,SW2,
BA11,1LU,SW,SW2,
BA11,1LX,SW,SW2,
BA11,1LY,SW,SW2,
BA11,1LZ,SW,SW2,
BA11,1NA,SW,SW2,
BA11,1NB,SW,SW2,
BA11,1ND,SW,SW2,
BA11,1NE,SW,SW2,
BA11,1NF,SW,SW2,
BA11,1NG,SW,SW2,
BA11,1NH,SW,SW2,
BA11,1NJ,SW,SW2,
BA11,1NN,SW,SW2,
BA11,1NP,SW,SW2,
BA11,1NR,SW,SW2,
BA11,1NS,SW,SW2,
BA11,1NT,SW,SW2,
BA11,1NU,SW,SW2,
BA11,1NW,SW,SW2,
BA11,1NX,SW,SW2,
BA11,1NY,SW,SW2,
BA11,1NZ,SW,SW2,
BA11,1PA,SW,SW2,
BA11,1PB,SW,SW2,
BA11,1PD,SW,SW2,
BA11,1PH,SW,SW2,
BA11,1PJ,SW,SW2,
BA11,1PL,SW,SW2,
BA11,1PP,SW,SW2,
BA11,1PQ,SW,SW2,
BA11,1PR,SW,SW2,
BA11,1PT,SW,SW2,
BA11,1PU,SW,SW2,
BA11,1PW,SW,SW2,
BA11,1PX,SW,SW2,
BA11,1PY,SW,SW2,
BA11,1PZ,SW,SW2,
BA11,1QA,SW,SW2,
BA11,1QB,SW,SW2,
BA11,1QD,SW,SW2,
BA11,1QG,SW,SW2,
BA11,1QH,SW,SW2,
BA11,1QJ,SW,SW2,
BA11,1QL,SW,SW2,
BA11,1QN,SW,SW2,
BA11,1QP,SW,SW2,
BA11,1QQ,SW,SW2,
BA11,1QR,SW,SW2,
BA11,1QS,SW,SW2,
BA11,1QT,SW,SW2,
BA11,1QU,SW,SW2,
BA11,1QW,SW,SW2,
BA11,1QX,SW,SW2,
BA11,1QY,SW,SW2,
BA11,1QZ,SW,SW2,
BA11,1RE,SW,SW2,
BA11,1RJ,SW,SW2,
BA11,1RL,SW,SW2,
BA11,1RN,SW,SW2,
BA11,1RP,SW,SW2,
BA11,1RR,SW,SW2,
BA11,1RT,SW,SW2,
BA11,1RU,SW,SW2,
BA11,1RX,SW,SW2,
BA11,1RZ,SW,SW2,
BA11,1VV,SW,SW2,
BA11,1ZZ,SW,SW2,
BA11,2AB,SW,SW2,
BA11,2AD,SW,SW2,
BA11,2AE,SW,SW2,
BA11,2AF,SW,SW2,
BA11,2AG,SW,SW2,
BA11,2AH,SW,SW2,
BA11,2AJ,SW,SW2,
BA11,2AL,SW,SW2,
BA11,2AN,SW,SW2,
BA11,2AP,SW,SW2,
BA11,2AQ,SW,SW2,
BA11,2AR,SW,SW2,
BA11,2AS,SW,SW2,
BA11,2AT,SW,SW2,
BA11,2AW,SW,SW2,
BA11,2AX,SW,SW2,
BA11,2AY,SW,SW2,
